Sentence #,Word,POS,Tag
754,almost,ADV,O
754,always,ADV,O
754,used,VERB,O
754,as,ADP,O
754,the,DET,O
754,read,NOUN,B-hwp
754,/,PUNCT,I-hwp
754,write,VERB,I-hwp
754,working,VERB,I-hwp
754,memory,NOUN,I-hwp
754,",",PUNCT,O
754,with,ADP,O
754,a,DET,O
754,few,ADJ,O
754,more,ADJ,O
754,transistors,NOUN,O
754,per,ADP,O
754,bit,NOUN,B-unit
754,used,VERB,O
754,in,ADP,O
754,the,DET,O
754,register,NOUN,O
754,file,NOUN,O
754,.,PUNCT,O
755,In,ADP,O
755,addition,NOUN,O
755,to,ADP,O
755,the,DET,O
755,SRAM,PROPN,B-hwp
755,",",PUNCT,O
755,some,DET,O
755,microcontrollers,NOUN,B-comp
755,also,ADV,O
755,have,VERB,O
755,internal,ADJ,O
755,EEPROM,NOUN,B-hwp
755,for,ADP,O
755,storage,NOUN,O
755,;,PUNCT,O
755,and,CCONJ,O
755,even,ADV,O
755,ones,NOUN,O
755,that,PRON,O
755,do,AUX,O
755,not,PART,O
755,have,VERB,O
755,any,PRON,O
755,(,PUNCT,O
755,or,CCONJ,O
755,not,PART,O
755,enough,ADJ,O
755,),PUNCT,O
755,are,AUX,O
755,often,ADV,O
755,connected,VERB,O
755,to,ADP,O
755,external,ADJ,O
755,serial,ADJ,B-hwp
755,EEPROM,NOUN,I-hwp
755,(,PUNCT,O
755,such,ADJ,O
755,as,ADP,O
755,the,DET,O
755,BASIC,PROPN,B-comp
755,Stamp,PROPN,I-comp
755,),PUNCT,O
755,or,CCONJ,O
755,external,ADJ,O
755,serial,ADJ,B-hwp
755,flash,NOUN,I-hwp
755,memory,NOUN,I-hwp
755,.,PUNCT,O
756,A,DET,O
756,few,ADJ,O
756,microcontrollers,NOUN,B-comp
756,beginning,VERB,O
756,in,ADP,O
756,2003,NUM,O
756,have,VERB,O
756,"""",PUNCT,O
756,self,NOUN,O
756,-,PUNCT,O
756,programmable,ADJ,O
756,"""",PUNCT,O
756,flash,NOUN,B-hwp
756,memory,NOUN,I-hwp
756,.,PUNCT,O
757,=,PUNCT,O
757,=,PUNCT,O
757,=,PUNCT,O
757,Firmware,NOUN,B-sw
757,=,PUNCT,O
757,=,PUNCT,O
757,=,PUNCT,O
757,"
",SPACE,O
757,The,DET,O
757,earliest,ADJ,O
757,microcontrollers,NOUN,B-comp
757,used,VERB,O
757,mask,NOUN,O
757,ROM,NOUN,B-hwp
757,to,PART,O
757,store,VERB,O
757,firmware,NOUN,B-sw
757,.,PUNCT,O
758,Later,ADJ,O
758,microcontrollers,NOUN,B-comp
758,(,PUNCT,O
758,such,ADJ,O
758,as,ADP,O
758,the,DET,O
758,early,ADJ,O
758,versions,NOUN,O
758,of,ADP,O
758,the,DET,O
758,Freescale,PROPN,B-comp
758,68HC11,NOUN,I-comp
758,and,CCONJ,O
758,early,ADJ,O
758,PIC,PROPN,B-comp
758,microcontrollers,NOUN,I-comp
758,),PUNCT,O
758,had,VERB,O
758,EPROM,NOUN,B-hwp
758,memory,NOUN,I-hwp
758,",",PUNCT,O
758,which,PRON,O
758,used,VERB,O
758,a,DET,O
758,translucent,ADJ,O
758,window,NOUN,O
758,to,PART,O
758,allow,VERB,O
758,erasure,NOUN,O
758,via,ADP,O
758,UV,NOUN,O
758,light,NOUN,O
758,",",PUNCT,O
758,while,SCONJ,O
758,production,NOUN,O
758,versions,NOUN,O
758,had,VERB,O
758,no,DET,O
758,such,ADJ,O
758,window,NOUN,O
758,",",PUNCT,O
758,being,AUX,O
758,OTP,PROPN,O
758,(,PUNCT,O
758,one,NUM,O
758,-,PUNCT,O
758,time,NOUN,O
758,-,PUNCT,O
758,programmable,ADJ,O
758,),PUNCT,O
758,.,PUNCT,O
759,Firmware,NOUN,B-sw
759,updates,VERB,O
759,were,AUX,O
759,equivalent,ADJ,O
759,to,ADP,O
759,replacing,VERB,O
759,the,DET,O
759,microcontroller,NOUN,B-comp
759,itself,PRON,O
759,",",PUNCT,O
759,thus,ADV,O
759,many,ADJ,O
759,products,NOUN,O
759,were,AUX,O
759,not,PART,O
759,upgradeable,ADJ,O
759,.,PUNCT,O
760,Motorola,PROPN,B-comp
760,MC68HC805,PROPN,I-comp
760,was,AUX,O
760,the,DET,O
760,first,ADJ,O
760,microcontroller,NOUN,B-comp
760,to,PART,O
760,use,VERB,O
760,EEPROM,NOUN,B-hwp
760,to,PART,O
760,store,VERB,O
760,the,DET,O
760,firmware,NOUN,B-sw
760,.,PUNCT,O
761,EEPROM,NOUN,B-comp
761,microcontrollers,NOUN,I-comp
761,became,VERB,O
761,more,ADV,O
761,popular,ADJ,O
761,in,ADP,O
761,1993,NUM,O
761,when,SCONJ,O
761,Microchip,PROPN,O
761,introduced,VERB,O
761,PIC16C84,PROPN,B-comp
761,and,CCONJ,O
761,Atmel,PROPN,O
761,introduced,VERB,O
761,an,DET,O
761,8051,NUM,B-comp
761,-,PUNCT,I-comp
761,core,NOUN,I-comp
761,microcontroller,NOUN,I-comp
761,that,PRON,O
761,was,AUX,O
761,first,ADV,O
761,one,NUM,O
761,to,PART,O
761,use,VERB,O
761,NOR,CCONJ,B-hwp
761,Flash,PROPN,I-hwp
761,memory,NOUN,I-hwp
761,to,PART,O
761,store,VERB,O
761,the,DET,O
761,firmware,NOUN,B-sw
761,.,PUNCT,O
762,Today,NOUN,O
762,'s,PART,O
762,microcontrollers,NOUN,B-comp
762,almost,ADV,O
762,exclusively,ADV,O
762,use,VERB,O
762,flash,NOUN,B-hwp
762,memory,NOUN,I-hwp
762,",",PUNCT,O
762,with,ADP,O
762,a,DET,O
762,few,ADJ,O
762,models,NOUN,O
762,using,VERB,O
762,FRAM,PROPN,B-hwp
762,",",PUNCT,O
762,and,CCONJ,O
762,some,DET,O
762,ultra,ADJ,O
762,-,ADJ,O
762,low,ADJ,O
762,-,PUNCT,O
762,cost,NOUN,O
762,parts,NOUN,O
762,still,ADV,O
762,use,VERB,O
762,OTP,PROPN,O
762,or,CCONJ,O
762,Mask,PROPN,B-hwp
762,-,PUNCT,I-hwp
762,ROM,PROPN,I-hwp
762,.,PUNCT,O
764,Electronic,ADJ,B-comp
764,filters,NOUN,I-comp
764,are,AUX,O
764,a,DET,O
764,type,NOUN,O
764,of,ADP,O
764,signal,NOUN,B-comp
764,processing,NOUN,I-comp
764,filter,NOUN,I-comp
764,in,ADP,O
764,the,DET,O
764,form,NOUN,O
764,of,ADP,O
764,electrical,ADJ,B-hwc
764,circuits,NOUN,I-hwc
764,.,PUNCT,O
765,This,DET,O
765,article,NOUN,O
765,covers,VERB,O
765,those,DET,O
765,filters,NOUN,B-comp
765,consisting,VERB,O
765,of,ADP,O
765,lumped,VERB,O
765,electronic,ADJ,O
765,components,NOUN,O
765,",",PUNCT,O
765,as,SCONJ,O
765,opposed,VERB,O
765,to,ADP,O
765,distributed,VERB,B-comp
765,-,PUNCT,I-comp
765,element,NOUN,I-comp
765,filters,NOUN,I-comp
765,.,PUNCT,O
766,That,ADV,O
766,is,ADV,O
766,",",PUNCT,O
766,using,VERB,O
766,components,NOUN,O
766,and,CCONJ,O
766,interconnections,NOUN,O
766,that,PRON,O
766,",",PUNCT,O
766,in,ADP,O
766,analysis,NOUN,O
766,",",PUNCT,O
766,can,AUX,O
766,be,AUX,O
766,considered,VERB,O
766,to,PART,O
766,exist,VERB,O
766,at,ADP,O
766,a,DET,O
766,single,ADJ,O
766,point,NOUN,O
766,.,PUNCT,O
767,These,DET,O
767,components,NOUN,O
767,can,AUX,O
767,be,AUX,O
767,in,ADP,O
767,discrete,ADJ,O
767,packages,NOUN,O
767,or,CCONJ,O
767,part,NOUN,O
767,of,ADP,O
767,an,DET,O
767,integrated,VERB,O
767,circuit,NOUN,O
767,.,PUNCT,O
768,Electronic,ADJ,B-comp
768,filters,NOUN,I-comp
768,remove,VERB,O
768,unwanted,ADJ,O
768,frequency,ADJ,O
768,components,NOUN,O
768,from,ADP,O
768,the,DET,O
768,applied,VERB,O
768,signal,NOUN,O
768,",",PUNCT,O
768,enhance,VERB,O
768,wanted,VERB,O
768,ones,NOUN,O
768,",",PUNCT,O
768,or,CCONJ,O
768,both,PRON,O
768,.,PUNCT,O
769,They,PRON,O
769,can,AUX,O
769,be,AUX,O
769,:,PUNCT,O
769,"

",SPACE,O
769,passive,ADJ,B-hwc
769,filters,NOUN,I-hwc
769,or,CCONJ,O
769,active,ADJ,B-hwc
769,filters,NOUN,I-hwc
769,"
",SPACE,O
769,analog,NOUN,B-hwc
769,filters,NOUN,I-hwc
769,or,CCONJ,O
769,digital,ADJ,B-comp
769,filters,NOUN,I-comp
769,"
",SPACE,O
769,high,ADJ,B-hwc
769,-,PUNCT,I-hwc
769,pass,ADJ,I-hwc
769,filters,NOUN,I-hwc
769,",",PUNCT,O
769,low,ADJ,B-hwc
769,-,PUNCT,I-hwc
769,pass,NOUN,I-hwc
769,filters,NOUN,I-hwc
769,",",PUNCT,O
769,band,NOUN,B-hwc
769,-,PUNCT,I-hwc
769,pass,NOUN,I-hwc
769,filters,NOUN,I-hwc
769,",",PUNCT,O
769,band,NOUN,B-hwc
769,-,PUNCT,I-hwc
769,stop,NOUN,I-hwc
769,filters,NOUN,I-hwc
769,",",PUNCT,O
769,or,CCONJ,O
769,all,DET,B-hwc
769,-,PUNCT,I-hwc
769,pass,NOUN,I-hwc
769,filters,NOUN,I-hwc
769,.,PUNCT,O
770,discrete,ADJ,B-comp
770,-,PUNCT,I-comp
770,time,NOUN,I-comp
770,filters,NOUN,I-comp
770,(,PUNCT,O
770,sampled,VERB,O
770,),PUNCT,O
770,or,CCONJ,O
770,continuous,ADJ,B-comp
770,-,PUNCT,I-comp
770,time,NOUN,I-comp
770,filters,NOUN,I-comp
770,"
",SPACE,O
770,linear,ADJ,B-comp
770,filters,NOUN,I-comp
770,or,CCONJ,O
770,non,ADJ,B-comp
770,-,ADJ,I-comp
770,linear,ADJ,I-comp
770,filters,NOUN,I-comp
770,"
",SPACE,O
770,infinite,ADJ,B-comp
770,impulse,ADJ,I-comp
770,response,NOUN,I-comp
770,filters,NOUN,I-comp
770,or,CCONJ,O
770,finite,VERB,B-comp
770,impulse,ADJ,I-comp
770,response,NOUN,I-comp
770,filters,NOUN,I-comp
770,.,PUNCT,O
770,Most,ADV,O
770,common,ADJ,O
770,types,NOUN,O
770,of,ADP,O
770,electronic,ADJ,B-comp
770,filters,NOUN,I-comp
770,are,AUX,O
770,linear,ADJ,B-comp
770,filters,NOUN,I-comp
770,",",PUNCT,O
770,regardless,ADV,O
770,of,ADP,O
770,other,ADJ,O
770,aspects,NOUN,O
770,of,ADP,O
770,their,PRON,O
770,design,NOUN,O
770,.,PUNCT,O
771,See,VERB,O
771,the,DET,O
771,article,NOUN,O
771,on,ADP,O
771,linear,ADJ,B-comp
771,filters,NOUN,I-comp
771,for,ADP,O
771,details,NOUN,O
771,on,ADP,O
771,their,PRON,O
771,design,NOUN,O
771,and,CCONJ,O
771,analysis,NOUN,O
771,.,PUNCT,O
772,=,PUNCT,O
772,=,PUNCT,O
772,History,NOUN,O
772,=,PUNCT,O
772,=,PUNCT,O
772,"

",SPACE,O
772,The,DET,O
772,oldest,ADJ,O
772,forms,NOUN,O
772,of,ADP,O
772,electronic,ADJ,B-comp
772,filters,NOUN,I-comp
772,are,AUX,O
772,passive,ADJ,B-hwc
772,analog,NOUN,I-hwc
772,linear,ADJ,I-hwc
772,filters,NOUN,I-hwc
772,",",PUNCT,O
772,constructed,VERB,O
772,using,VERB,O
772,only,ADJ,O
772,resistors,NOUN,B-hwp
772,and,CCONJ,O
772,capacitors,NOUN,B-hwp
772,or,CCONJ,O
772,resistors,NOUN,B-hwp
772,and,CCONJ,O
772,inductors,NOUN,B-hwp
772,.,PUNCT,O
773,These,PRON,O
773,are,AUX,O
773,known,VERB,O
773,as,ADP,O
773,RC,PROPN,O
773,and,CCONJ,O
773,RL,PROPN,B-hwc
773,single,ADJ,I-hwc
773,-,PUNCT,I-hwc
773,pole,NOUN,I-hwc
773,filters,NOUN,I-hwc
773,respectively,ADV,O
773,.,PUNCT,O
774,However,ADV,O
774,",",PUNCT,O
774,these,DET,O
774,simple,ADJ,B-hwc
774,filters,NOUN,I-hwc
774,have,VERB,O
774,very,ADV,O
774,limited,ADJ,O
774,uses,NOUN,O
774,.,PUNCT,O
775,Multipole,PROPN,B-hwc
775,LC,PROPN,I-hwc
775,filters,NOUN,I-hwc
775,provide,VERB,O
775,greater,ADJ,O
775,control,NOUN,O
775,of,ADP,O
775,response,NOUN,O
775,form,NOUN,O
775,",",PUNCT,O
775,bandwidth,ADJ,B-qt
775,and,CCONJ,O
775,transition,NOUN,O
775,bands,NOUN,O
775,.,PUNCT,O
776,The,DET,O
776,first,ADJ,O
776,of,ADP,O
776,these,DET,O
776,filters,NOUN,B-hwc
776,was,AUX,O
776,the,DET,O
776,constant,ADJ,B-hwc
776,k,PROPN,I-hwc
776,filter,NOUN,I-hwc
776,",",PUNCT,O
776,invented,VERB,O
776,by,ADP,O
776,George,PROPN,O
776,Campbell,PROPN,O
776,in,ADP,O
776,1910,NUM,O
776,.,PUNCT,O
777,Campbell,PROPN,B-hwc
777,'s,PART,I-hwc
777,filter,NOUN,O
777,was,AUX,O
777,a,DET,O
777,ladder,NOUN,O
777,network,NOUN,O
777,.,PUNCT,O
778,Together,ADV,O
778,with,ADP,O
778,improved,ADJ,O
778,filters,NOUN,O
778,by,ADP,O
778,Otto,PROPN,O
778,Zobel,PROPN,O
778,and,CCONJ,O
778,others,NOUN,O
778,",",PUNCT,O
778,these,DET,O
778,filters,NOUN,O
778,are,AUX,O
778,known,VERB,O
778,as,ADP,O
778,image,NOUN,B-comp
778,parameter,NOUN,I-comp
778,filters,NOUN,I-comp
778,.,PUNCT,O
779,A,DET,O
779,major,ADJ,O
779,step,NOUN,O
779,forward,ADV,O
779,was,AUX,O
779,taken,VERB,O
779,by,ADP,O
779,Wilhelm,PROPN,O
779,Cauer,PROPN,O
779,who,PRON,O
779,founded,VERB,O
779,the,DET,O
779,field,NOUN,O
779,of,ADP,O
779,network,NOUN,O
779,synthesis,NOUN,O
779,around,ADP,O
779,the,DET,O
779,time,NOUN,O
779,of,ADP,O
779,World,PROPN,O
779,War,PROPN,O
779,II,PROPN,O
779,.,PUNCT,O
780,Cauer,PROPN,O
780,'s,PART,O
780,theory,NOUN,O
780,allowed,VERB,O
780,filters,NOUN,B-comp
780,to,PART,O
780,be,AUX,O
780,constructed,VERB,O
780,that,SCONJ,O
780,precisely,ADV,O
780,followed,VERB,O
780,some,DET,O
780,prescribed,VERB,O
780,frequency,NOUN,O
780,function,NOUN,O
780,.,PUNCT,O
781,=,PUNCT,O
781,=,PUNCT,O
781,=,PUNCT,O
781,"


",SPACE,O
781,"
",SPACE,O
781,Passive,ADJ,O
781,implementations,NOUN,O
781,of,ADP,O
781,linear,ADJ,B-comp
781,filters,NOUN,I-comp
781,are,AUX,O
781,based,VERB,O
781,on,ADP,O
781,combinations,NOUN,O
781,of,ADP,O
781,resistors,NOUN,B-hwp
781,(,PUNCT,O
781,R,NOUN,O
781,),PUNCT,O
781,",",PUNCT,O
781,inductors,NOUN,B-hwp
781,(,PUNCT,O
781,L,PROPN,O
781,),PUNCT,O
781,and,CCONJ,O
781,capacitors,NOUN,B-hwp
781,(,PUNCT,O
781,C,PROPN,O
781,),PUNCT,O
781,.,PUNCT,O
782,These,DET,O
782,types,NOUN,O
782,are,AUX,O
782,collectively,ADV,O
782,known,VERB,O
782,as,ADP,O
782,passive,ADJ,B-hwc
782,filters,NOUN,I-hwc
782,",",PUNCT,O
782,because,SCONJ,O
782,they,PRON,O
782,do,AUX,O
782,not,PART,O
782,depend,VERB,O
782,upon,SCONJ,O
782,an,DET,O
782,external,ADJ,O
782,power,NOUN,B-hwc
782,supply,NOUN,I-hwc
782,and,CCONJ,O
782,they,PRON,O
782,do,AUX,O
782,not,PART,O
782,contain,VERB,O
782,active,ADJ,O
782,components,NOUN,O
782,such,ADJ,O
782,as,ADP,O
782,transistors,NOUN,O
782,.,PUNCT,O
783,Inductors,NOUN,B-hwp
783,block,VERB,O
783,high,ADJ,B-qt
783,-,PUNCT,I-qt
783,frequency,NOUN,I-qt
783,signals,NOUN,O
783,and,CCONJ,O
783,conduct,VERB,O
783,low,ADJ,B-qt
783,-,PUNCT,I-qt
783,frequency,NOUN,I-qt
783,signals,NOUN,O
783,",",PUNCT,O
783,while,SCONJ,O
783,capacitors,NOUN,B-hwp
783,do,VERB,O
783,the,DET,O
783,reverse,NOUN,O
783,.,PUNCT,O
784,A,DET,O
784,filter,NOUN,O
784,in,ADP,O
784,which,PRON,O
784,the,DET,O
784,signal,NOUN,O
784,passes,VERB,O
784,through,ADP,O
784,an,DET,O
784,inductor,NOUN,B-hwp
784,",",PUNCT,O
784,or,CCONJ,O
784,in,ADP,O
784,which,PRON,O
784,a,DET,O
784,capacitor,NOUN,B-hwp
784,provides,VERB,O
784,a,DET,O
784,path,NOUN,O
784,to,ADP,O
784,ground,NOUN,O
784,",",PUNCT,O
784,presents,VERB,O
784,less,ADJ,O
784,attenuation,NOUN,B-qt
784,to,ADP,O
784,low,ADJ,B-qt
784,-,PUNCT,I-qt
784,frequency,NOUN,I-qt
784,signals,NOUN,O
784,than,ADP,O
784,high,ADJ,B-qt
784,-,PUNCT,I-qt
784,frequency,NOUN,I-qt
784,signals,NOUN,O
784,and,CCONJ,O
784,is,AUX,O
784,therefore,ADV,O
784,a,DET,O
784,low,ADJ,B-hwc
784,-,PUNCT,I-hwc
784,pass,NOUN,I-hwc
784,filter,NOUN,O
784,.,PUNCT,O
785,If,SCONJ,O
785,the,DET,O
785,signal,NOUN,O
785,passes,VERB,O
785,through,ADP,O
785,a,DET,O
785,capacitor,NOUN,B-hwp
785,",",PUNCT,O
785,or,CCONJ,O
785,has,VERB,O
785,a,DET,O
785,path,NOUN,O
785,to,PART,O
785,ground,VERB,O
785,through,ADP,O
785,an,DET,O
785,inductor,NOUN,B-hwp
785,",",PUNCT,O
785,then,ADV,O
785,the,DET,O
785,filter,NOUN,O
785,presents,VERB,O
785,less,ADJ,O
785,attenuation,NOUN,B-qt
785,to,ADP,O
785,high,ADJ,B-qt
785,-,PUNCT,I-qt
785,frequency,NOUN,I-qt
785,signals,NOUN,O
785,than,ADP,O
785,low,ADJ,B-qt
785,-,PUNCT,I-qt
785,frequency,NOUN,I-qt
785,signals,NOUN,O
785,and,CCONJ,O
785,therefore,ADV,O
785,is,AUX,O
785,a,DET,O
785,high,ADJ,B-hwc
785,-,PUNCT,I-hwc
785,pass,NOUN,I-hwc
785,filter,NOUN,I-hwc
785,.,PUNCT,O
786,Resistors,NOUN,B-hwp
786,on,ADP,O
786,their,PRON,O
786,own,ADJ,O
786,have,VERB,O
786,no,DET,O
786,frequency,ADJ,O
786,-,PUNCT,O
786,selective,ADJ,O
786,properties,NOUN,O
786,",",PUNCT,O
786,but,CCONJ,O
786,are,AUX,O
786,added,VERB,O
786,to,ADP,O
786,inductors,NOUN,B-hwp
786,and,CCONJ,O
786,capacitors,NOUN,B-hwp
786,to,PART,O
786,determine,VERB,O
786,the,DET,O
786,time,NOUN,B-qt
786,-,PUNCT,I-qt
786,constants,NOUN,I-qt
786,of,ADP,O
786,the,DET,O
786,circuit,NOUN,O
786,",",PUNCT,O
786,and,CCONJ,O
786,therefore,ADV,O
786,the,DET,O
786,frequencies,NOUN,B-qt
786,to,PART,O
786,which,PRON,O
786,it,PRON,O
786,responds,VERB,O
786,.,PUNCT,O
787,The,DET,O
787,inductors,NOUN,B-hwp
787,and,CCONJ,O
787,capacitors,NOUN,B-hwp
787,are,AUX,O
787,the,DET,O
787,reactive,ADJ,O
787,elements,NOUN,O
787,of,ADP,O
787,the,DET,O
787,filter,NOUN,O
787,.,PUNCT,O
788,The,DET,O
788,number,NOUN,O
788,of,ADP,O
788,elements,NOUN,O
788,determines,VERB,O
788,the,DET,O
788,order,NOUN,O
788,of,ADP,O
788,the,DET,O
788,filter,NOUN,O
788,.,PUNCT,O
789,In,ADP,O
789,this,DET,O
789,context,NOUN,O
789,",",PUNCT,O
789,an,DET,O
789,LC,PROPN,B-hwc
789,tuned,VERB,I-hwc
789,circuit,NOUN,I-hwc
789,being,AUX,O
789,used,VERB,O
789,in,ADP,O
789,a,DET,O
789,band,NOUN,B-hwc
789,-,PUNCT,I-hwc
789,pass,NOUN,I-hwc
789,or,CCONJ,O
789,band,NOUN,B-hwc
789,-,PUNCT,I-hwc
789,stop,NOUN,I-hwc
789,filter,NOUN,I-hwc
789,is,AUX,O
789,considered,VERB,O
789,a,DET,O
789,single,ADJ,O
789,element,NOUN,O
789,even,ADV,O
789,though,SCONJ,O
789,it,PRON,O
789,consists,VERB,O
789,of,ADP,O
789,two,NUM,O
789,components,NOUN,O
789,.,PUNCT,O
790,At,ADP,O
790,high,ADJ,O
790,frequencies,NOUN,B-qt
790,(,PUNCT,O
790,above,ADP,O
790,about,ADV,O
790,100,NUM,B-mea
790,megahertz,NOUN,B-unit
790,),PUNCT,O
790,",",PUNCT,O
790,sometimes,ADV,O
790,the,DET,O
790,inductors,NOUN,B-hwp
790,consist,VERB,O
790,of,ADP,O
790,single,ADJ,O
790,loops,NOUN,O
790,or,CCONJ,O
790,strips,NOUN,O
790,of,ADP,O
790,sheet,NOUN,O
790,metal,NOUN,O
790,",",PUNCT,O
790,and,CCONJ,O
790,the,DET,O
790,capacitors,NOUN,B-hwp
790,consist,VERB,O
790,of,ADP,O
790,adjacent,ADJ,O
790,strips,NOUN,O
790,of,ADP,O
790,metal,NOUN,O
790,.,PUNCT,O
791,These,DET,O
791,inductive,ADJ,O
791,or,CCONJ,O
791,capacitive,ADJ,O
791,pieces,NOUN,O
791,of,ADP,O
791,metal,NOUN,O
791,are,AUX,O
791,called,VERB,O
791,stubs,NOUN,O
791,.,PUNCT,O
792,=,PUNCT,O
792,=,PUNCT,O
792,=,PUNCT,O
792,=,PUNCT,O
792,Single,ADJ,O
792,element,NOUN,O
792,types,NOUN,O
792,=,PUNCT,O
792,=,PUNCT,O
792,=,PUNCT,O
792,=,PUNCT,O
792,"

",SPACE,O
792,The,DET,O
792,simplest,ADJ,O
792,passive,ADJ,B-hwc
792,filters,NOUN,I-hwc
792,",",PUNCT,O
792,RC,PROPN,B-hwc
792,and,CCONJ,I-hwc
792,RL,PROPN,I-hwc
792,filters,NOUN,I-hwc
792,",",PUNCT,O
792,include,VERB,O
792,only,ADV,O
792,one,NUM,O
792,reactive,NOUN,O
792,element,NOUN,O
792,",",PUNCT,O
792,except,SCONJ,O
792,hybrid,ADJ,B-hwc
792,LC,NOUN,I-hwc
792,filter,NOUN,I-hwc
792,which,PRON,O
792,is,AUX,O
792,characterized,VERB,O
792,by,ADP,O
792,inductance,NOUN,O
792,and,CCONJ,O
792,capacitance,NOUN,O
792,integrated,VERB,O
792,in,ADP,O
792,one,NUM,O
792,element,NOUN,O
792,.,PUNCT,O
793,An,DET,O
793,L,NOUN,B-hwc
793,filter,NOUN,I-hwc
793,consists,VERB,O
793,of,ADP,O
793,two,NUM,O
793,reactive,ADJ,O
793,elements,NOUN,O
793,",",PUNCT,O
793,one,NUM,O
793,in,ADP,O
793,series,NOUN,O
793,and,CCONJ,O
793,one,NUM,O
793,in,ADP,O
793,parallel,NOUN,O
793,.,PUNCT,O
795,The,DET,O
795,components,NOUN,O
795,can,AUX,O
795,be,AUX,O
795,chosen,VERB,O
795,symmetric,ADJ,O
795,or,CCONJ,O
795,not,PART,O
795,",",PUNCT,O
795,depending,VERB,O
795,on,ADP,O
795,the,DET,O
795,required,ADJ,O
795,frequency,ADJ,B-qt
795,characteristics,NOUN,O
795,.,PUNCT,O
796,The,DET,B-hwc
796,high,ADJ,I-hwc
796,-,PUNCT,I-hwc
796,pass,NOUN,I-hwc
796,T,NOUN,I-hwc
796,filter,NOUN,I-hwc
796,in,ADP,O
796,the,DET,O
796,illustration,NOUN,O
796,",",PUNCT,O
796,has,VERB,O
796,a,DET,O
796,very,ADV,O
796,low,ADJ,O
796,impedance,NOUN,B-qt
796,at,ADP,O
796,high,ADJ,O
796,frequencies,NOUN,B-qt
796,",",PUNCT,O
796,and,CCONJ,O
796,a,DET,O
796,very,ADV,O
796,high,ADJ,O
796,impedance,NOUN,B-qt
796,at,ADP,O
796,low,ADJ,O
796,frequencies,NOUN,B-qt
796,.,PUNCT,O
797,That,PRON,O
797,means,VERB,O
797,that,SCONJ,O
797,it,PRON,O
797,can,AUX,O
797,be,AUX,O
797,inserted,VERB,O
797,in,ADP,O
797,a,DET,O
797,transmission,NOUN,O
797,line,NOUN,O
797,",",PUNCT,O
797,resulting,VERB,O
797,in,ADP,O
797,the,DET,O
797,high,ADJ,O
797,frequencies,NOUN,B-qt
797,being,AUX,O
797,passed,VERB,O
797,and,CCONJ,O
797,low,ADJ,O
797,frequencies,NOUN,B-qt
797,being,AUX,O
797,reflected,VERB,O
797,.,PUNCT,O
798,Likewise,ADV,O
798,",",PUNCT,O
798,for,ADP,O
798,the,DET,O
798,illustrated,VERB,O
798,low,ADJ,B-hwc
798,-,PUNCT,I-hwc
798,pass,NOUN,I-hwc
798,π,NOUN,I-hwc
798,filter,NOUN,I-hwc
798,",",PUNCT,O
798,the,DET,O
798,circuit,NOUN,O
798,can,AUX,O
798,be,AUX,O
798,connected,VERB,O
798,to,ADP,O
798,a,DET,O
798,transmission,NOUN,O
798,line,NOUN,O
798,",",PUNCT,O
798,transmitting,VERB,O
798,low,ADJ,O
798,frequencies,NOUN,B-qt
798,and,CCONJ,O
798,reflecting,VERB,O
798,high,ADJ,O
798,frequencies,NOUN,B-qt
798,.,PUNCT,O
799,Using,VERB,O
799,m,ADV,B-hwc
799,-,PUNCT,I-hwc
799,derived,VERB,I-hwc
799,filter,NOUN,I-hwc
799,sections,NOUN,O
799,with,ADP,O
799,correct,ADJ,O
799,termination,NOUN,O
799,impedances,NOUN,B-qt
799,",",PUNCT,O
799,the,DET,O
799,input,NOUN,B-qt
799,impedance,NOUN,I-qt
799,can,AUX,O
799,be,AUX,O
799,reasonably,ADV,O
799,constant,ADJ,O
799,in,ADP,O
799,the,DET,O
799,pass,NOUN,O
799,band,NOUN,O
799,.,PUNCT,O
800,=,PUNCT,O
800,=,PUNCT,O
800,=,PUNCT,O
800,=,PUNCT,O
800,Multiple,ADJ,O
800,-,PUNCT,O
800,element,NOUN,O
800,types,NOUN,O
800,=,PUNCT,O
800,=,PUNCT,O
800,=,PUNCT,O
800,=,PUNCT,O
800,"
",SPACE,O
800,Multiple,ADJ,B-hwc
800,-,PUNCT,I-hwc
800,element,NOUN,I-hwc
800,filters,NOUN,I-hwc
800,are,AUX,O
800,usually,ADV,O
800,constructed,VERB,O
800,as,ADP,O
800,a,DET,O
800,ladder,NOUN,O
800,network,NOUN,O
800,.,PUNCT,O
801,These,PRON,O
801,can,AUX,O
801,be,AUX,O
801,seen,VERB,O
801,as,ADP,O
801,a,DET,O
801,continuation,NOUN,O
801,of,ADP,O
801,the,DET,O
801,L,PROPN,O
801,",",PUNCT,O
801,T,PROPN,O
801,and,CCONJ,O
801,π,ADJ,O
801,designs,NOUN,O
801,of,ADP,O
801,filters,NOUN,O
801,.,PUNCT,O
802,More,ADJ,O
802,elements,NOUN,O
802,are,AUX,O
802,needed,VERB,O
802,when,SCONJ,O
802,it,PRON,O
802,is,AUX,O
802,desired,VERB,O
802,to,PART,O
802,improve,VERB,O
802,some,DET,O
802,parameter,NOUN,O
802,of,ADP,O
802,the,DET,O
802,filter,NOUN,O
802,such,ADJ,O
802,as,ADP,O
802,stop,VERB,O
802,-,PUNCT,O
802,band,NOUN,O
802,rejection,NOUN,O
